Seed	Temp	SE_cost	RM_cost	R_cost	RR_cost	SE	RM	R	N_states	Time
2327861971	50.0	1.8	1.81	1.0	2.0	1.0	1.0	20.0	35181	1.453886
1677805790	50.0	1.8	1.81	1.0	2.0	1.0	2.0	18.0	27777	0.801378
1842119817	50.0	1.8	1.81	1.0	2.0	1.0	1.0	18.0	29321	0.96962
2719068565	50.0	1.8	1.81	1.0	2.0	0.0	1.0	22.0	30925	1.050477
3343286819	50.0	1.8	1.81	1.0	2.0	1.0	0.0	21.0	33197	1.009503
3453213902	50.0	1.8	1.81	1.0	2.0	1.0	1.0	19.0	28815	1.641444
3219917266	50.0	1.8	1.81	1.0	2.0	1.0	1.0	20.0	38066	1.626543
2635751585	50.0	1.8	1.81	1.0	2.0	1.0	1.0	19.0	25725	1.128352
2803231117	50.0	1.8	1.81	1.0	2.0	1.0	1.0	19.0	31159	1.032205
3761533654	50.0	1.8	1.81	1.0	2.0	1.0	1.0	20.0	33502	1.107192
2158370639	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	29901	1.037622
3537814130	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	31461	1.052054
3105493419	50.0	1.7	1.71	1.0	2.0	1.0	1.0	19.0	28899	0.936601
2827205419	50.0	1.7	1.71	1.0	2.0	1.0	0.0	22.0	28128	0.871901
1943859047	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	25733	0.886076
2218667199	50.0	1.7	1.71	1.0	2.0	1.0	2.0	17.0	30081	1.068227
2162200780	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	29208	1.019588
3628175768	50.0	1.7	1.71	1.0	2.0	1.0	0.0	22.0	32794	1.040902
2784599624	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	30127	0.997357
1866510777	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	27364	0.831701
3595907639	50.0	1.7	1.71	1.0	2.0	1.0	1.0	19.0	30940	1.044476
2464457569	50.0	1.7	1.71	1.0	2.0	1.0	1.0	19.0	27051	0.799382
2268956792	50.0	1.7	1.71	1.0	2.0	1.0	0.0	22.0	34311	1.204158
1821580456	50.0	1.7	1.71	1.0	2.0	1.0	1.0	20.0	31276	1.012259
3085396801	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	30840	1.027636
2560872412	50.0	1.6	1.61	1.0	2.0	1.0	0.0	21.0	33179	1.127454
2352239965	50.0	1.6	1.61	1.0	2.0	1.0	2.0	17.0	31420	0.883413
3546687399	50.0	1.6	1.61	1.0	2.0	2.0	0.0	19.0	35064	1.173536
3213899615	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	25712	0.8589
2105157594	50.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	30877	0.955968
3036581426	50.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	33303	1.113056
2473593720	50.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	34285	1.150472
1822030913	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	29180	0.86155
3420538460	50.0	1.6	1.61	1.0	2.0	1.0	1.0	19.0	28285	0.907443
3581017781	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	34326	1.097237
2510439766	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	32691	1.123421
2188672715	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	29545	0.932203
1868300762	50.0	1.6	1.61	1.0	2.0	1.0	1.0	19.0	28359	0.976908
3744988864	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	29030	0.850809
2090129972	50.0	1.6	1.61	1.0	2.0	1.0	1.0	19.0	30396	0.968346
1742088532	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	29567	0.875794
2213476125	50.0	1.6	1.61	1.0	2.0	1.0	2.0	17.0	30633	1.039525
2196426709	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	30114	1.045973
1798571753	50.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	32878	1.131488
3518329542	50.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	32041	1.087013
3300395912	50.0	1.6	1.61	1.0	2.0	1.0	1.0	20.0	27106	0.918584
3002373538	50.0	1.6	1.61	1.0	2.0	1.0	0.0	21.0	32434	1.012309
2219661175	50.0	1.5	1.51	1.0	2.0	1.0	1.0	20.0	30536	1.010387
3387112547	50.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	36756	1.251921
2611607520	50.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	32386	1.05104
2489579616	50.0	1.5	1.51	1.0	2.0	1.0	1.0	18.0	30105	0.974494
2496464948	50.0	1.5	1.51	1.0	2.0	1.0	1.0	20.0	36730	1.232012
2979548458	50.0	1.5	1.51	1.0	2.0	1.0	1.0	19.0	36536	1.256989
2825732370	50.0	1.5	1.51	1.0	2.0	1.0	2.0	17.0	27462	0.930277
3364371038	50.0	1.5	1.51	1.0	2.0	1.0	1.0	20.0	33846	1.157303
3338678237	50.0	1.5	1.51	1.0	2.0	1.0	0.0	20.0	26527	0.908175
1784354587	50.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	27719	0.912095
3667051001	50.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	33337	1.151726
2763191755	50.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	31733	1.009106
3476493090	50.0	1.5	1.51	1.0	2.0	1.0	0.0	21.0	30581	0.954745
1799413958	50.0	1.5	1.51	1.0	2.0	1.0	1.0	19.0	30250	1.035046
3218232525	50.0	1.5	1.51	1.0	2.0	1.0	1.0	19.0	30654	1.030605
3814585522	50.0	1.5	1.51	1.0	2.0	1.0	1.0	19.0	30447	1.02391
1804719810	50.0	1.5	1.51	1.0	2.0	1.0	0.0	21.0	36651	1.250552
1994649400	50.0	1.4	1.41	1.0	2.0	1.0	1.0	19.0	25187	0.813773
2292360736	50.0	1.4	1.41	1.0	2.0	1.0	2.0	17.0	30296	0.971771
3587326605	50.0	1.4	1.41	1.0	2.0	1.0	0.0	21.0	30187	1.02433
3385635416	50.0	1.4	1.41	1.0	2.0	1.0	3.0	16.0	28980	1.031938
2715311753	50.0	1.4	1.41	1.0	2.0	1.0	1.0	18.0	25380	0.844673
2273202269	50.0	1.4	1.41	1.0	2.0	1.0	0.0	22.0	30135	0.98495
1799056594	50.0	1.4	1.41	1.0	2.0	1.0	2.0	17.0	29367	1.052963
1791145453	50.0	1.4	1.41	1.0	2.0	1.0	1.0	19.0	27436	0.863426
2632593921	50.0	1.4	1.41	1.0	2.0	1.0	2.0	17.0	34560	1.166424
2685778416	50.0	1.4	1.41	1.0	2.0	1.0	0.0	22.0	34982	1.177395
3084928709	50.0	1.3	1.31	1.0	2.0	1.0	1.0	19.0	23628	0.807806
2186599439	50.0	1.3	1.31	1.0	2.0	1.0	2.0	17.0	29003	1.031078
2915059586	50.0	1.3	1.31	1.0	2.0	2.0	1.0	17.0	26918	0.908979
3179879995	50.0	1.3	1.31	1.0	2.0	1.0	4.0	13.0	30516	1.050254
2543931434	50.0	1.3	1.31	1.0	2.0	1.0	0.0	21.0	31487	1.063172
3539640789	50.0	1.3	1.31	1.0	2.0	1.0	0.0	22.0	29980	0.977729
3428980747	50.0	1.3	1.31	1.0	2.0	1.0	2.0	17.0	31903	1.111705
2881084750	50.0	1.2	1.21	1.0	2.0	1.0	3.0	16.0	28722	0.98302
3479877358	50.0	1.2	1.21	1.0	2.0	2.0	1.0	17.0	29245	0.986323
1862922165	50.0	1.2	1.21	1.0	2.0	1.0	4.0	15.0	31961	1.15099
2996956519	50.0	1.2	1.21	1.0	2.0	1.0	1.0	18.0	31705	1.015785
2612934145	50.0	1.2	1.21	1.0	2.0	3.0	2.0	13.0	21995	0.701349
2439620787	50.0	1.2	1.21	1.0	2.0	1.0	3.0	16.0	32196	1.080638
3122271642	50.0	1.2	1.21	1.0	2.0	1.0	2.0	17.0	29157	0.931995
2689828071	50.0	1.2	1.21	1.0	2.0	1.0	3.0	16.0	34062	1.169497
1765273850	50.0	1.2	1.21	1.0	2.0	1.0	3.0	15.0	27221	0.995285
2242377441	50.0	1.1	1.11	1.0	2.0	3.0	4.0	11.0	24892	0.787081
3459198478	50.0	1.1	1.11	1.0	2.0	2.0	4.0	12.0	24199	0.868845
2839730931	50.0	1.1	1.11	1.0	2.0	2.0	4.0	12.0	29260	0.970509
2708113154	50.0	1.1	1.11	1.0	2.0	8.0	3.0	8.0	26764	0.930739
3085136509	50.0	1.1	1.11	1.0	2.0	5.0	3.0	8.0	22697	0.790746
2669888946	50.0	1.0	1.01	1.0	2.0	10.0	6.0	4.0	24103	0.790158
3478404199	50.0	1.0	1.01	1.0	2.0	9.0	7.0	5.0	24982	0.824706
2057738808	50.0	1.0	1.01	1.0	2.0	9.0	4.0	5.0	21978	0.706951
1762964806	50.0	0.9	0.91	1.0	2.0	15.0	15.0	3.0	28293	0.754675
3707736669	50.0	0.9	0.91	1.0	2.0	19.0	12.0	0.0	41693	1.429063
3109639910	50.0	0.9	0.91	1.0	2.0	10.0	8.0	2.0	21854	0.714042
2813910566	50.0	0.9	0.91	1.0	2.0	8.0	8.0	2.0	21764	0.690223
3403179480	50.0	0.9	0.91	1.0	2.0	10.0	14.0	1.0	21391	0.630048
3525136224	50.0	0.8	0.81	1.0	2.0	18.0	7.0	0.0	32816	1.043349
2604213938	50.0	0.8	0.81	1.0	2.0	12.0	4.0	1.0	20891	0.683097
3790242575	50.0	0.7	0.71	1.0	2.0	16.0	9.0	0.0	32067	1.051266
2599271136	50.0	0.5	0.51	1.0	2.0	15.0	5.0	0.0	28910	1.006033
3816311811	50.0	1.0	1.1	-1.0	-1.0	15.0	5.0	0.0	23676	0.734669
2298167149	50.0	1.0	1.1	-1.0	-1.0	16.0	4.0	0.0	23073	0.728792
2473878767	50.0	1.0	1.1	-1.0	-1.0	16.0	4.0	0.0	25774	0.845691
2261016603	50.0	1.0	1.1	-1.0	-1.0	13.0	6.0	0.0	24049	1.244222
3719330065	30.0	-1.0	-1.0	1.0	2.0	0.0	0.0	23.0	3566	0.165306
2424487459	30.0	-1.0	-1.0	1.0	2.0	0.0	0.0	23.0	3580	0.155749
2050644651	30.0	1.9	1.91	1.0	2.0	1.0	0.0	22.0	30959	1.180158
2330124772	30.0	1.9	1.91	1.0	2.0	1.0	0.0	22.0	32907	1.117415
3562101427	30.0	1.9	1.91	1.0	2.0	0.0	1.0	22.0	36241	1.272342
2474054782	30.0	1.8	1.81	1.0	2.0	0.0	1.0	20.0	28200	0.891668
2841475521	30.0	1.8	1.81	1.0	2.0	1.0	0.0	22.0	32712	1.131675
2184997262	30.0	1.7	1.71	1.0	2.0	1.0	1.0	18.0	27864	0.964622
2047444376	30.0	1.6	1.61	1.0	2.0	1.0	0.0	22.0	28296	1.354771
2991733675	30.0	1.6	1.61	1.0	2.0	1.0	1.0	19.0	27766	0.921145
3634939533	30.0	1.6	1.61	1.0	2.0	1.0	0.0	21.0	30482	1.022591
2967462702	30.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	30656	1.136093
2785446233	30.0	1.5	1.51	1.0	2.0	1.0	2.0	17.0	32245	1.043293
3511540826	30.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	49988	1.722093
2164222498	30.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	29748	1.017434
3110763122	30.0	1.5	1.51	1.0	2.0	1.0	0.0	22.0	29602	0.895915
3226858144	30.0	1.5	1.51	1.0	2.0	1.0	1.0	19.0	29538	1.027009
3051628676	30.0	1.4	1.41	1.0	2.0	1.0	0.0	22.0	34329	1.177223
3524568181	30.0	1.4	1.41	1.0	2.0	1.0	1.0	19.0	30985	1.100161
