Seed	Temp	SE_cost	RM_cost	R_cost	RR_cost	SE	RM	R	N_states	Time
2477070982	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11231
3371584671	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113749
3162989122	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113554
2255287799	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.119775
2893574607	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11272
3330627674	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118617
3231750835	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.131659
3408020440	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.140711
2176560749	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125409
3497780591	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114801
3312131293	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.108392
1868730203	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.109278
3602193264	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.107468
2815956737	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112463
3355072214	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114767
3405370102	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112368
3699931360	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111796
3401555358	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118721
1924835292	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113715
2156620253	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111454
3549259700	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111016
2680227876	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112371
3140650653	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112838
2989529806	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111535
1911184829	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11317
3142499561	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11655
3199052355	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.117542
1792818960	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118235
3229079998	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.122605
3020883258	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120583
2366621211	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120639
3034872470	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.124462
2594541090	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.127129
2615418631	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11747
3223975902	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118122
2569131865	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125847
3015603171	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.129168
3180374708	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.121642
3647358503	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.122171
2372895464	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118458
3471207410	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115639
3302046431	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.110795
2236820155	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.10933
2112710569	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111265
2235948025	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112659
2129467692	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114878
3366837840	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111542
2526469016	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112635
2622781394	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111653
3034556000	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11123
1952478807	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120294
3487146910	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113762
2836160722	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.121044
3792634223	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112264
2190477153	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.132849
2784061358	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.152218
2781740753	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.107418
3399784081	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.108691
2076711578	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112928
2248326943	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.109383
2039029628	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115
3402864769	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.119471
1767955742	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114918
1931841790	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.117955
3801513349	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.154992
2731894600	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111949
3408482724	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112028
2849038555	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112799
3082515146	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112435
2737035478	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113913
2806102379	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112011
2999930907	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111985
1780677596	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.122535
3583782671	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.153607
2503634434	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.121155
2198252525	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.145732
2197870141	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113268
3512785700	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115788
2295575069	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.116055
2576510297	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125341
3131163634	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118934
2044833554	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.124538
2648868494	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114269
3538683064	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111947
2664476414	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118419
3054559658	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111235
1800706426	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120354
2386754223	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11368
3442708667	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114264
2188145795	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.110156
2676678441	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113781
2731553983	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113539
3373660035	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125225
2338753435	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.141437
2060149602	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.171833
3813627634	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111052
2384030799	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.106961
3571689360	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.106506
3391855565	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.108113
3289788520	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112487
1867991359	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118048
2121885008	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.124806
2551159015	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.127829
3338827086	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.117479
1933640040	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.138972
3433068061	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.148472
3300408628	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11352
3363697078	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115426
3760629743	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120504
2548584613	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.127927
2410549277	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125766
2713253701	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.123628
2001483986	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.116577
3800558045	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115508
1732415636	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.115002
3404758027	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11555
2773066375	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120973
2201650744	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.119913
2138102298	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.114674
2763024427	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11492
3140864293	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.130266
2096391116	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.116957
3749932510	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.10859
3667897164	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.107862
3678774656	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.107933
1954034452	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.116598
3016881537	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.109807
2877936916	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112361
3628997850	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.135273
3577579504	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.153756
2266806867	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.108836
1763785384	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.13562
3066341874	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.121458
2763142278	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.140025
1734975495	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.124306
3743175306	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11457
2503103879	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113375
1680318400	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.142632
3785161062	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.116813
3281620934	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11404
2427551246	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11686
3369545164	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.111532
3495948946	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.121246
1745900377	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.12398
3589199036	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.125515
3028919762	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.122724
2629501312	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.117083
2243773439	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.1114
3216748174	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.130483
2015269823	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.128859
2653980532	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.118001
2162725761	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113378
2253229764	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.113739
2450986290	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.112609
2542382461	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.109426
1717395462	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.120427
2945926431	50.0	-1.0	-1.0	1.0	2.0	0.0	0.0	5.0	57	0.11359
