         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   1924080278   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14866900
   3453731682   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        861      0.15944100
   1796597530   50.0    -1.00    -1.00     1.00     2.00   0   0   6        425      0.13911300
   2385079821   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.14005400
   3417182251   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.15355100
   2566681765   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.15394100
   2447383484   50.0    -1.00    -1.00     1.00     2.00   0   0   6        189      0.14943800
   3141556402   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13861300
   2709236474   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.14396000
   2117141920   50.0    -1.00    -1.00     1.00     2.00   0   0   6        171      0.13411000
   3484664662   50.0    -1.00    -1.00     1.00     2.00   0   0   6        177      0.13185100
   2445547034   50.0    -1.00    -1.00     1.00     2.00   0   0   6        180      0.14810400
   2192185309   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13761700
   2400444838   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13082400
   2340203882   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13860000
   2216847354   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.15030800
   1691837887   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13801200
   3009122598   50.0    -1.00    -1.00     1.00     2.00   0   0   6        156      0.13878800
   2524668875   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14482500
   3743291741   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14172200
   2668226424   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.13474200
   1924688335   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13504500
   1962534651   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14422200
   3814708928   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13553400
   2254989743   50.0    -1.00    -1.00     1.00     2.00   0   0   6        192      0.14103400
   2443683680   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.13074900
   3703409326   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.13628100
   2551713736   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13254900
   2889191181   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.13957100
   3760947547   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13589700
   2881670331   50.0    -1.00    -1.00     1.00     2.00   0   0   6        191      0.13578200
   2798615135   50.0    -1.00    -1.00     1.00     2.00   0   0   6        196      0.12904500
   1755752507   50.0    -1.00    -1.00     1.00     2.00   0   0   6        171      0.13296700
   2001293023   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12328900
   3388474530   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13417200
   3646839188   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.12945200
   3004048418   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12668100
   2475058979   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13423300
   1867353213   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13050600
   2534350355   50.0    -1.00    -1.00     1.00     2.00   0   0   6        186      0.13675800
   1939024434   50.0    -1.00    -1.00     1.00     2.00   0   0   6        197      0.13006000
   1914443589   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12342000
   2489346255   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13230100
   2161530235   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12245600
   2615673259   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12839100
   3609083684   50.0    -1.00    -1.00     1.00     2.00   0   0   6        176      0.12878100
   1981869578   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12324300
   2941662442   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.12840400
   3174262862   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.12732700
   2561645732   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13492400
   3610724903   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13987400
   2232726569   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.12415000
   1806800391   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.12926100
   2989953702   50.0    -1.00    -1.00     1.00     2.00   0   0   6        192      0.13400400
   2721758981   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13117900
   2656841169   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.12762600
   2417971615   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12470000
   2523358168   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.12275900
   1726301651   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.12471800
   3066909767   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.12965400
   2763793204   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12230900
   2505512813   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        653      0.15708200
   1678911056   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.12419200
   3751908119   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12904300
   1791551417   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13062300
   1799065721   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13085900
   2601171193   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.12576500
   2268873741   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.14145700
   3625606644   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        599      0.14150300
   2033802877   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13804800
   2404460507   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.13414600
   3539220451   50.0    -1.00    -1.00     1.00     2.00   0   0   6        176      0.14396200
   3413419025   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14500200
   2777741698   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.14458700
   3675115922   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14840400
   1779812203   50.0    -1.00    -1.00     1.00     2.00   0   0   6        176      0.13959500
   3681741023   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.12887800
   2095862358   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.13981800
   3702019514   50.0    -1.00    -1.00     1.00     2.00   0   0   6        171      0.13023200
   2003130587   50.0    -1.00    -1.00     1.00     2.00   0   0   6        189      0.13602200
   1885507511   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.13508600
   3566509248   50.0    -1.00    -1.00     1.00     2.00   0   0   6        157      0.13244300
   2722479583   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13204400
   3814352097   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13800700
   3140523495   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14706700
   3525803781   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14673000
   2709903380   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.14311700
   1933160831   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14182900
   2103848485   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14028400
   1737141089   50.0    -1.00    -1.00     1.00     2.00   0   0   6        197      0.14043700
   2416522003   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        461      0.12827100
   3371240476   50.0    -1.00    -1.00     1.00     2.00   0   0   6        176      0.14037300
   3206345272   50.0    -1.00    -1.00     1.00     2.00   0   0   6        177      0.13731300
   3049313889   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13740200
   3506104066   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.13334000
   1967934524   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13215100
   2656787196   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13743400
   2762889820   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13673800
   2030490493   50.0    -1.00    -1.00     1.00     2.00   0   0   6        157      0.14527700
   3589830307   50.0    -1.00    -1.00     1.00     2.00   0   0   6        177      0.14155800
   3288814813   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13691600
   2063215209   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13415200
   3775024052   50.0    -1.00    -1.00     1.00     2.00   0   0   6        180      0.14878000
   2367102324   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13089200
   2437822288   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13969200
   3269789083   50.0    -1.00    -1.00     1.00     2.00   0   0   6        370      0.12115000
   2199664744   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13957300
   3122647742   50.0    -1.00    -1.00     1.00     2.00   0   0   6        191      0.14622600
   2268977069   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14047400
   3808966939   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14011900
   3002152551   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14084000
   3541356654   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        950      0.14405400
   2933811024   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA        553      0.13580000
   1715727691   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13261500
   3208795387   50.0    -1.00    -1.00     1.00     2.00   0   0   6        156      0.13621600
   3250545039   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.13720300
   1871739772   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13649300
   2610424790   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14497500
