         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   1992068512   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8326      0.27486400
   3594923088   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      16108      0.48143500
   2227195982   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6305      0.24328300
   2398078211   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7460      0.24114700
   3783775639   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8479      0.24588300
   3361736872   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6319      0.21227700
   2723637426   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4865      0.18760200
   2768524069   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11481      0.32229100
   2456917220   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4473      0.18491200
   2496878111   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11460      0.31429300
   2240487709   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6306      0.23740300
   3430102444   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5026      0.20803500
   3765587147   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7512      0.26360100
   3383216930   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9841      0.34782800
   3358611925   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5524      0.20549200
   2371631712   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10626      0.34737300
   2039830298   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10795      0.35430700
   2283011056   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11509      0.38344500
   3539933451   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9172      0.31290200
   2788832017   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8988      0.28740300
   1998980922   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7559      0.24080400
   3246810568   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8280      0.28430500
   2852423965   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4069      0.16677800
   2915600467   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4413      0.17663800
   3803365721   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      12475      0.34677300
   1995475608   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       3547      0.14305400
   3275429093   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5316      0.18067600
   3618827312   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      12552      0.38674400
   2816986297   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9455      0.33070800
   3110424040   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9963      0.36534100
   3149834675   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5841      0.22961100
   1806609494   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6131      0.21936100
   3183926697   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      13338      0.43008600
   3719976192   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9171      0.27085000
   2787730802   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11999      0.37477600
   2943459489   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7238      0.26771900
   3073428857   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      12717      0.38385400
   2833100277   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6949      0.26061900
   3157238938   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7785      0.24032000
   1973835864   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11054      0.35412400
   3117100528   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      13184      0.39917400
   3098156079   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6422      0.24706400
   3237392377   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8623      0.29252500
   2658685646   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4221      0.15222800
   1806998897   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7288      0.25182100
   2808235782   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10067      0.26834200
   1883550474   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5842      0.22908800
   1730598790   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4906      0.20458300
   2605075128   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10486      0.34756400
   2293327862   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7002      0.26132000
   2679734826   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7134      0.25302600
   2494308544   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9001      0.29372300
   2899427569   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5576      0.19870300
   2304521225   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5221      0.20052500
   2742496505   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8699      0.26113600
   2239405886   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9469      0.25126900
   2279995267   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8833      0.27946100
   2336386026   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10281      0.28979800
   1800119253   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4443      0.15971100
   1844954389   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      17095      0.54520200
   1698004246   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5687      0.20851800
   2191923240   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7549      0.24336100
   2213477257   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11040      0.33764900
   3551817400   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4619      0.18559000
   3427194438   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7569      0.22862500
   3720072475   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      13735      0.45097700
   1976937136   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7727      0.26480700
   2699537272   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9788      0.30785700
   2427580796   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4729      0.17394100
   2888071736   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4247      0.17408800
   2379335173   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8566      0.24947900
   1993427226   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10443      0.34054900
   1728954045   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5448      0.20197500
   2915902260   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6168      0.24177800
   3610882312   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8382      0.31997300
   2348520711   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9443      0.32953800
   3196310748   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5615      0.21276100
   3566965126   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9653      0.32452500
   3583657064   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10905      0.35677300
   3588331629   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8802      0.29083300
   2036237001   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6136      0.23820100
   1862317593   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4473      0.19581100
   2340233875   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8914      0.33955600
   2834753481   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6121      0.22339300
   1860952771   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6313      0.23343800
   2595928327   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10024      0.30328100
   2856805327   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9269      0.33468600
   2917756873   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10038      0.31021700
   2572443655   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6053      0.23372200
   2676306343   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      11557      0.34922700
   3693531456   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6541      0.22713600
   1809220577   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       3700      0.15863900
   2861658835   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4659      0.20168700
   2868016035   50.0    -1.00    -1.00     1.00     2.00   0   0  23       5258      0.19055800
   1786933620   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7538      0.27889700
   3442895811   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6473      0.24870300
   2011181471   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8009      0.25528900
   2579494634   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6155      0.23931800
   3205666416   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7873      0.29067700
   2748847638   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6129      0.22242200
   1777094242   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4624      0.17244800
   2260857859   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      12892      0.35711600
   3394780136   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6051      0.20629500
